Incubation_Start_Date,Incubation_End_Date,Temperature,Humidity,Egg_Weight,Egg_Turning_Frequency,Hatched
03/29/2023,04/19/2023,36.82395,53.519786,76.865536,6,0
12/27/2023,01/15/2024,37.910058,54.874431,64.429599,6,0
10/28/2024,11/17/2024,37.343451,53.408643,67.041226,6,0
04/27/2023,05/18/2023,37.573786,59.814769,55.596464,6,0
01/21/2023,02/10/2023,37.471542,49.339288,53.202145,3,0
11/25/2024,12/16/2024,37.647165,58.186515,55.643682,4,0
12/23/2023,01/15/2024,37.944126,51.759986,51.434367,5,0
08/26/2023,09/18/2023,38.215488,54.95529,64.213462,3,0
12/22/2023,01/10/2024,37.461647,52.839743,68.24084,6,1
11/23/2024,12/15/2024,37.602467,55.853243,55.033013,6,1
03/15/2024,04/07/2024,37.653736,53.554271,52.882071,3,0
05/03/2023,05/25/2023,37.930729,55.730745,53.354995,6,1
12/21/2024,01/13/2025,37.463114,55.294704,46.288619,5,0
05/08/2024,05/30/2024,37.896924,57.246988,53.009294,5,1
10/20/2023,11/12/2023,37.593064,59.327938,51.720968,5,1
03/04/2023,03/25/2023,38.008671,55.73693,53.284862,5,0
09/23/2023,10/15/2023,37.594787,57.828889,53.535743,3,0
03/26/2023,04/18/2023,37.410441,53.251336,63.719424,3,0
12/23/2024,01/12/2025,37.732307,56.038543,44.874514,6,0
12/14/2024,01/02/2025,37.704699,54.163261,52.135888,6,0
09/03/2024,09/25/2024,37.601186,56.682459,59.762211,3,0
05/16/2023,06/06/2023,37.04027,57.50857,65.74382,3,0
07/23/2024,08/15/2024,37.408282,55.538003,49.79262,4,0
12/12/2024,01/04/2025,37.172585,55.348994,61.737029,4,0
01/13/2023,02/04/2023,37.492119,56.375308,67.395896,3,0
09/17/2024,10/09/2024,37.377625,46.24828,63.336727,6,1
08/07/2024,08/27/2024,37.334289,53.470098,60.330424,5,0
07/03/2024,07/25/2024,37.481351,54.776657,43.67303,6,0
09/02/2024,09/25/2024,37.677643,55.791788,60.309436,3,0
09/10/2024,10/03/2024,37.887054,61.100939,47.282019,4,0
12/08/2023,12/31/2023,38.047772,60.400684,67.68373,6,0
11/13/2024,12/02/2024,37.456307,57.214496,57.277629,5,0
02/20/2023,03/12/2023,37.487302,52.607438,62.104151,3,0
08/21/2023,09/12/2023,37.326617,56.979175,48.499773,6,1
06/12/2023,07/02/2023,37.366361,59.037097,60.121639,4,1
04/22/2024,05/13/2024,37.863491,53.881689,61.531529,6,1
09/28/2024,10/21/2024,37.807409,60.567814,50.798227,3,0
08/08/2023,08/30/2023,37.506081,58.196694,59.050261,4,1
09/02/2024,09/24/2024,37.367629,57.086348,58.651732,3,1
08/12/2024,09/03/2024,37.511984,57.723596,56.519454,6,0
05/21/2023,06/13/2023,37.427878,56.671261,59.711528,4,0
03/05/2023,03/26/2023,37.978894,54.969644,56.914962,6,1
03/23/2024,04/14/2024,37.754689,60.291487,62.348875,5,0
10/19/2023,11/11/2023,37.66697,60.106222,49.070679,4,0
06/21/2023,07/13/2023,37.764704,47.065779,49.879977,4,0
02/27/2024,03/19/2024,36.897413,56.08655,58.321088,3,0
03/16/2024,04/06/2024,36.996888,55.819557,54.291916,3,0
10/23/2023,11/12/2023,37.373549,54.565892,47.662079,6,0
02/27/2024,03/20/2024,37.448604,53.670354,59.230944,5,1
04/10/2023,04/30/2023,37.933423,52.192607,67.193575,6,0
03/21/2024,04/09/2024,37.61668,48.784513,59.49313,5,0
02/20/2024,03/10/2024,37.93327,54.764082,60.194278,3,0
01/17/2023,02/07/2023,37.164918,55.261478,63.556452,5,1
07/07/2024,07/26/2024,37.192823,59.985176,50.534997,4,0
11/29/2023,12/21/2023,37.62566,54.982085,58.021435,4,1
04/11/2024,05/04/2024,37.962281,58.383851,68.054569,3,0
02/23/2024,03/17/2024,37.756832,51.523392,65.793768,6,0
04/09/2024,04/28/2024,37.708468,53.764447,59.974287,6,0
12/19/2023,01/09/2024,37.092767,53.063172,57.878584,6,1
12/04/2024,12/25/2024,37.224445,58.476403,52.183841,3,0
06/16/2024,07/09/2024,37.807074,54.896611,60.984873,4,0
11/05/2024,11/25/2024,37.408796,54.278026,58.478587,4,0
05/27/2024,06/17/2024,37.516538,57.408521,55.369547,3,1
10/30/2024,11/22/2024,37.398695,54.693737,63.739445,3,0
02/09/2023,02/28/2023,37.756784,55.714807,61.255714,5,0
05/18/2024,06/10/2024,37.53446,54.516014,62.206146,4,0
10/10/2023,10/29/2023,37.851216,52.646201,46.536284,6,0
05/08/2023,05/31/2023,37.773464,53.887743,70.741475,5,0
05/29/2024,06/18/2024,37.289729,58.486848,55.705306,3,0
12/08/2024,12/30/2024,37.783481,56.911977,57.941143,3,0
10/21/2024,11/11/2024,37.689606,58.479264,57.046453,5,0
04/05/2024,04/26/2024,37.997399,51.711361,53.035098,3,0
04/05/2024,04/26/2024,37.4515,58.162013,58.422719,3,0
07/24/2023,08/12/2023,37.073671,56.303289,49.797854,4,0
01/13/2024,02/01/2024,38.12392,57.079958,62.205962,4,0
09/14/2024,10/05/2024,37.63573,47.86319,65.318,6,1
04/14/2023,05/07/2023,37.722751,56.093279,54.688095,3,0
12/21/2024,01/12/2025,37.352677,62.083477,51.160301,4,0
03/28/2024,04/16/2024,37.556777,49.621229,52.741711,3,0
09/14/2024,10/06/2024,37.709981,51.281711,54.97444,6,0
07/02/2024,07/21/2024,38.082938,49.499284,63.971402,6,0
07/30/2024,08/20/2024,36.968765,52.003477,62.512796,6,0
02/29/2024,03/21/2024,37.539812,51.19511,45.944048,3,0
01/19/2024,02/11/2024,37.759642,58.156177,63.452386,3,0
12/29/2023,01/19/2024,37.393477,57.12183,58.635989,3,0
06/27/2024,07/20/2024,37.527643,50.02612,61.575699,5,0
01/05/2024,01/24/2024,37.165441,57.826624,60.715605,6,1
09/09/2023,09/29/2023,37.344887,53.627305,49.829195,5,0
10/20/2024,11/11/2024,37.789002,59.902405,63.366642,5,1
01/21/2024,02/10/2024,37.806375,59.911676,65.426658,5,0
12/23/2024,01/13/2025,37.99467,49.233074,54.664835,6,1
10/18/2024,11/09/2024,38.209237,56.150296,51.63804,4,0
11/18/2023,12/11/2023,37.870767,56.055345,61.252867,4,0
06/07/2023,06/28/2023,37.393279,52.381643,58.75484,5,0
09/04/2024,09/23/2024,37.09261,58.67462,54.059824,5,0
10/15/2023,11/03/2023,38.007978,54.300755,59.541775,3,0
09/11/2024,10/04/2024,37.576026,52.264848,55.895458,6,1
11/19/2024,12/12/2024,37.341511,56.843331,64.151076,3,0
01/11/2024,01/31/2024,37.565588,57.769362,63.427046,6,1
08/14/2024,09/05/2024,37.740567,50.033021,65.211841,4,0
09/10/2024,09/29/2024,37.661063,51.778975,55.215113,3,0
08/27/2023,09/19/2023,37.129796,58.785622,60.268988,4,0
06/23/2024,07/16/2024,38.185667,52.416694,60.73462,5,0
11/23/2023,12/16/2023,37.905543,57.426753,56.995519,3,0
09/21/2023,10/13/2023,37.682336,53.062099,62.795844,4,0
10/03/2023,10/25/2023,37.600364,57.099865,63.940602,4,0
04/24/2023,05/14/2023,38.169827,53.540484,57.308862,4,0
02/26/2023,03/18/2023,37.756111,60.637831,52.07445,6,1
04/15/2024,05/04/2024,37.099292,51.713924,63.247097,5,0
09/28/2023,10/21/2023,37.692553,56.622655,50.827593,5,0
11/07/2024,11/27/2024,37.141904,54.383123,62.635137,4,0
09/11/2023,09/30/2023,37.31078,62.38269,56.817064,6,1
11/16/2023,12/07/2023,37.630272,54.308299,61.522185,3,0
06/30/2023,07/23/2023,37.559859,55.497615,55.581354,4,0
04/19/2023,05/10/2023,37.610369,49.050282,46.253868,5,0
11/19/2024,12/08/2024,37.540724,51.658388,57.155332,3,0
07/22/2023,08/11/2023,37.177194,54.321672,56.483695,5,0
02/24/2024,03/14/2024,37.059235,56.247059,58.377772,3,0
11/06/2023,11/27/2023,37.435388,52.629326,71.444237,3,0
05/08/2023,05/30/2023,38.381606,54.603981,61.967126,6,1
12/03/2023,12/25/2023,37.649836,56.467937,62.90655,3,0
02/14/2023,03/07/2023,37.111238,49.353104,62.726613,4,0
08/10/2024,08/30/2024,37.527387,60.151002,61.82813,6,1
03/12/2023,03/31/2023,37.009731,54.898573,66.08792,6,1
08/08/2024,08/28/2024,38.128614,53.044718,59.433825,4,0
07/12/2023,07/31/2023,37.716796,52.686231,57.961768,4,0
01/22/2023,02/11/2023,37.906719,57.193532,59.05147,3,0
02/03/2024,02/25/2024,37.748467,54.440092,59.471621,6,1
04/07/2024,04/29/2024,37.324175,53.321879,54.299793,4,0
12/02/2023,12/24/2023,37.724889,52.707189,61.975189,4,0
02/05/2024,02/27/2024,37.100095,54.349433,52.408879,5,0
05/07/2023,05/26/2023,37.565047,55.00028,69.317106,5,0
01/20/2024,02/09/2024,37.58205,49.966403,48.679614,3,0
01/04/2023,01/25/2023,37.166449,54.04907,66.057064,5,0
03/21/2024,04/13/2024,37.578761,52.501136,61.801291,3,0
10/15/2024,11/07/2024,37.457268,58.545116,57.598663,6,0
04/05/2024,04/27/2024,37.672905,49.767741,62.009008,5,0
12/21/2024,01/12/2025,37.040181,53.000396,47.747048,6,0
03/07/2024,03/27/2024,37.934595,52.848146,67.821285,5,0
10/06/2023,10/25/2023,37.517873,51.40702,53.634221,3,0
03/31/2023,04/22/2023,37.184397,46.693003,50.015843,6,0
06/14/2023,07/03/2023,37.352733,56.829151,58.031886,6,1
01/15/2024,02/05/2024,38.240014,52.052256,47.567512,4,0
04/16/2023,05/07/2023,37.488768,51.663785,48.92933,3,0
08/25/2024,09/13/2024,37.679064,55.521445,64.04119,4,0
04/21/2024,05/14/2024,37.195692,59.045512,67.213567,5,0
04/10/2023,05/01/2023,37.53801,53.496362,61.909976,3,0
09/13/2024,10/04/2024,37.030881,50.311628,52.738819,5,0
07/25/2024,08/13/2024,37.245343,54.642098,51.397248,3,0
07/18/2023,08/10/2023,37.51306,52.634899,60.925602,4,0
08/10/2023,09/02/2023,37.430441,55.620821,45.194746,6,0
04/14/2024,05/07/2024,37.585919,52.034038,63.304785,6,0
06/13/2024,07/05/2024,37.765268,55.702966,53.362917,6,1
08/17/2024,09/08/2024,37.392707,53.143378,54.963275,5,0
11/21/2024,12/13/2024,37.71257,57.169093,58.437221,3,0
12/09/2023,01/01/2024,38.157399,53.210878,63.510227,4,1
12/15/2023,01/06/2024,37.71571,57.158103,56.35035,4,1
03/18/2024,04/08/2024,37.864668,57.252064,58.211181,3,0
08/08/2023,08/27/2023,37.684222,49.716977,56.265164,3,0
10/18/2023,11/09/2023,37.888598,56.219034,61.548943,5,0
10/13/2023,11/04/2023,37.727903,59.209254,62.537082,3,1
10/29/2024,11/20/2024,37.378965,52.566413,71.543775,3,0
08/11/2023,08/31/2023,37.639561,56.566798,56.72732,6,1
08/29/2024,09/19/2024,37.883274,52.236727,53.742508,3,0
04/25/2023,05/18/2023,37.416387,58.026284,46.758028,4,1
09/18/2023,10/07/2023,38.01983,53.170159,65.866297,4,0
10/09/2024,10/31/2024,37.513512,54.764123,49.806373,3,1
12/27/2024,01/15/2025,37.394773,58.98905,61.409453,5,0
11/23/2023,12/12/2023,37.257324,58.912178,59.833414,5,0
07/24/2024,08/12/2024,37.309634,59.888153,56.111885,6,0
09/27/2023,10/20/2023,37.692307,53.47378,56.542512,6,1
08/14/2023,09/02/2023,37.510901,56.138066,57.390068,4,1
11/02/2023,11/24/2023,37.687213,52.812985,58.66963,6,1
02/02/2023,02/25/2023,37.517005,55.30925,58.507726,5,0
08/27/2024,09/18/2024,37.159547,52.597605,62.637975,3,0
06/24/2023,07/16/2023,37.763525,47.878723,56.084352,3,0
08/23/2023,09/12/2023,37.739002,55.081926,61.969439,5,0
02/05/2023,02/28/2023,36.89654,59.979612,63.557437,5,0
11/05/2024,11/24/2024,37.212166,54.568851,52.084297,6,0
02/19/2024,03/13/2024,37.803751,56.905276,60.46139,5,0
10/31/2024,11/19/2024,37.432868,50.825858,58.034255,5,0
11/19/2023,12/09/2023,38.264424,59.683853,66.680925,4,0
07/24/2023,08/16/2023,37.589249,52.483231,61.690479,4,0
11/20/2024,12/09/2024,37.677993,52.173561,66.276689,4,0
05/05/2024,05/27/2024,37.262406,55.00997,50.928683,6,1
08/15/2023,09/05/2023,37.721314,55.732542,55.315965,3,1
02/15/2023,03/08/2023,37.119134,56.737688,58.67358,4,0
08/24/2024,09/16/2024,37.555488,54.132426,61.393872,4,1
05/26/2024,06/16/2024,37.410543,57.232601,68.727311,3,0
10/03/2023,10/23/2023,37.497844,55.818172,61.245904,3,1
11/17/2024,12/08/2024,37.176821,52.537865,53.747029,3,0
06/29/2024,07/19/2024,37.648906,52.613799,49.979763,6,1
06/21/2024,07/13/2024,38.254698,53.29807,59.844126,3,0
02/04/2023,02/23/2023,36.77525,54.790617,74.818762,4,0
10/08/2023,10/29/2023,38.224516,58.4076,57.12279,4,0
12/27/2023,01/17/2024,37.233424,53.28331,64.238011,5,0
11/11/2024,11/30/2024,37.465917,56.96042,52.976924,4,0
12/30/2023,01/18/2024,36.964809,55.498103,57.435996,6,0
01/09/2023,02/01/2023,38.281228,56.400772,52.298472,6,0
11/02/2024,11/22/2024,37.349348,57.021471,62.468585,6,0
10/10/2023,10/30/2023,37.89926,53.623841,52.207507,5,0
11/23/2023,12/14/2023,37.725673,51.899221,60.69333,6,0
08/27/2024,09/17/2024,37.564329,52.963762,44.801731,4,0
10/24/2024,11/12/2024,37.359567,56.671607,53.087333,3,0
03/16/2024,04/08/2024,38.129684,54.83677,51.39866,6,0
03/17/2023,04/05/2023,37.568232,56.546342,57.965339,4,0
05/15/2023,06/03/2023,37.182659,61.169139,63.543871,6,1
11/06/2023,11/27/2023,37.545296,57.525955,53.594783,3,0
10/11/2024,10/30/2024,37.413453,57.502686,54.75998,6,0
06/06/2024,06/25/2024,37.546746,54.208354,63.203666,5,1
08/04/2023,08/23/2023,38.169542,56.279542,48.89265,5,0
06/26/2023,07/17/2023,37.706564,51.918114,55.773116,3,0
06/16/2024,07/05/2024,37.407481,51.791599,65.804058,4,0
07/14/2023,08/02/2023,37.920876,57.47724,50.133846,6,0
06/25/2024,07/16/2024,37.411508,59.223838,53.766685,5,0
05/27/2024,06/19/2024,37.523595,55.559794,69.760412,5,1
06/30/2023,07/23/2023,37.738682,55.07251,44.115999,6,1
06/05/2023,06/26/2023,37.664357,52.853379,57.220597,5,0
03/16/2023,04/04/2023,37.539776,54.869325,63.492547,3,0
11/01/2024,11/23/2024,37.073883,57.740274,58.647362,4,0
12/14/2023,01/05/2024,37.215201,51.785109,59.512978,6,0
11/26/2024,12/15/2024,37.376802,52.038041,52.172929,5,0
04/26/2024,05/19/2024,37.160444,51.606662,62.267393,3,0
01/24/2024,02/13/2024,37.875475,57.467259,53.717967,4,0
10/06/2023,10/25/2023,37.49304,58.670477,42.908629,4,0
10/20/2023,11/12/2023,37.517433,53.782806,49.495931,5,0
05/13/2023,06/05/2023,37.351793,51.264727,60.25256,6,0
05/22/2023,06/13/2023,37.749381,56.176083,61.153452,6,0
09/11/2024,10/01/2024,37.243774,55.997076,62.573124,3,0
03/07/2024,03/26/2024,37.599105,56.305584,62.351991,4,0
07/20/2023,08/11/2023,37.272868,53.902015,56.011651,4,1
10/03/2024,10/23/2024,37.313735,53.137574,63.225413,5,0
09/27/2023,10/20/2023,37.990244,56.450659,55.688603,6,0
06/08/2024,06/30/2024,37.587005,52.773906,53.158541,3,0
07/18/2023,08/07/2023,37.751361,58.587968,60.499243,4,0
03/16/2024,04/04/2024,37.412155,49.204883,51.649059,5,0
03/07/2023,03/28/2023,37.544655,55.07391,57.060877,3,0
10/30/2024,11/22/2024,37.748073,53.368442,51.56949,3,0
11/07/2024,11/26/2024,37.175744,59.232352,66.354491,3,0
12/15/2024,01/06/2025,37.385544,55.016965,43.592685,6,0
12/23/2024,01/15/2025,38.070029,55.829835,65.421752,4,0
11/23/2023,12/12/2023,37.8583,50.429086,52.587597,5,0
11/05/2024,11/27/2024,37.217514,54.774201,51.439005,4,0
03/18/2023,04/10/2023,37.292395,55.365623,58.276936,3,0
02/03/2024,02/23/2024,37.653448,52.078253,60.114204,5,0
04/24/2023,05/14/2023,37.328084,51.921416,73.615551,6,0
07/12/2023,08/04/2023,37.90852,56.017327,54.372897,3,0
11/19/2024,12/11/2024,37.708903,59.33609,59.727517,6,0
10/27/2023,11/18/2023,37.883806,54.601772,46.144353,4,0
03/31/2023,04/21/2023,37.490893,57.331309,56.144845,6,0
02/17/2023,03/09/2023,37.441457,60.908614,73.940014,5,0
03/13/2023,04/05/2023,37.690742,53.816333,58.77037,5,1
06/18/2023,07/07/2023,37.773453,56.102434,55.39252,3,0
09/07/2023,09/28/2023,37.381907,55.459526,54.826287,3,0
05/14/2024,06/03/2024,37.622477,56.229169,55.730493,4,0
09/05/2024,09/24/2024,37.483196,52.851287,48.358502,6,0
01/16/2024,02/07/2024,37.320934,51.445719,60.933677,4,0
05/31/2024,06/21/2024,37.773502,55.65844,61.226525,3,0
06/28/2024,07/17/2024,37.462652,57.582958,60.655245,3,0
08/06/2023,08/25/2023,37.721917,50.556021,54.411045,6,1
02/10/2024,03/04/2024,37.299278,50.696944,61.93084,6,0
12/05/2023,12/26/2023,37.465106,54.852934,57.916929,3,0
06/16/2024,07/06/2024,37.888439,58.968407,67.509454,3,0
01/20/2024,02/08/2024,37.629359,52.73468,42.267283,6,1
07/16/2024,08/04/2024,37.417605,55.169082,56.879645,3,0
07/08/2024,07/30/2024,37.433761,55.563588,64.928315,6,1
02/13/2024,03/03/2024,37.373083,58.1147,48.970204,5,0
08/12/2023,09/04/2023,37.810565,55.951416,71.225803,6,0
04/29/2023,05/18/2023,37.431971,53.527464,53.144194,4,1
07/28/2024,08/20/2024,38.114107,56.620876,59.879924,5,0
12/06/2024,12/29/2024,37.173268,54.7567,60.328373,6,0
12/01/2024,12/22/2024,37.714421,50.107237,60.742513,4,0
09/09/2024,09/30/2024,37.390907,57.116661,47.557564,5,0
03/04/2023,03/26/2023,37.174416,52.201083,51.321331,5,0
09/16/2023,10/07/2023,37.721465,53.81514,56.309183,5,0
07/03/2023,07/24/2023,37.595723,60.201221,65.620241,4,0
07/01/2024,07/23/2024,37.23562,57.363546,53.409346,6,0
01/26/2023,02/16/2023,37.842556,53.594696,57.861154,5,0
07/24/2023,08/15/2023,37.566431,45.064033,53.874435,4,0
08/01/2023,08/20/2023,37.585131,57.485164,58.46951,4,1
05/01/2024,05/20/2024,37.598221,52.975307,47.877357,4,0
08/04/2024,08/27/2024,38.168245,57.463445,65.813582,6,0
06/24/2023,07/13/2023,37.100192,52.940967,59.162009,4,1
07/24/2023,08/12/2023,37.706214,52.695061,51.95366,6,0
12/16/2023,01/07/2024,37.506733,54.655026,60.689086,5,0
12/14/2024,01/06/2025,37.177645,56.223195,67.272365,5,0
04/26/2024,05/15/2024,37.881095,55.943174,55.797892,4,0
06/20/2023,07/12/2023,37.610211,47.827541,54.076313,5,0
03/23/2023,04/13/2023,37.607361,52.884031,56.76582,3,0
01/27/2023,02/15/2023,37.272478,50.042884,53.934072,6,0
04/19/2023,05/11/2023,37.153513,53.788981,50.433902,4,0
02/13/2024,03/04/2024,38.065216,52.385252,59.042111,4,0
05/19/2024,06/09/2024,37.114263,50.764642,58.236379,4,0
06/02/2023,06/22/2023,37.687671,52.684199,55.203509,5,0
02/29/2024,03/22/2024,37.773312,54.284604,65.417123,3,0
05/23/2024,06/14/2024,37.963056,45.909331,62.664249,6,0
08/02/2024,08/23/2024,38.07552,57.916843,56.183819,4,1
08/23/2023,09/14/2023,38.035229,61.24425,45.646749,3,0
05/08/2023,05/29/2023,37.79587,54.366373,50.691505,4,0
06/13/2024,07/04/2024,37.768673,51.746087,59.117527,6,1
11/28/2024,12/19/2024,37.831991,50.833183,59.239079,3,0
10/28/2024,11/16/2024,37.686405,56.351811,59.953123,3,1
09/17/2023,10/07/2023,37.627324,53.938831,53.575013,6,0
09/12/2023,10/05/2023,37.941743,57.689842,54.685616,3,0
12/14/2023,01/03/2024,37.313423,61.162005,55.075675,4,0
10/31/2024,11/23/2024,38.412368,53.525798,59.809888,6,0
02/03/2024,02/26/2024,36.735915,54.566775,56.459276,5,0
11/23/2024,12/12/2024,37.777849,52.699325,63.768669,5,0
11/12/2024,12/02/2024,37.370903,57.380108,66.343395,3,0
08/03/2023,08/24/2023,37.485607,54.683687,54.566052,6,0
03/17/2024,04/07/2024,37.792816,57.689627,59.933781,5,0
10/09/2023,11/01/2023,38.132603,52.168118,55.335188,4,1
05/06/2023,05/29/2023,37.409381,56.002928,53.09348,5,0
09/17/2023,10/06/2023,38.023815,54.102038,63.011468,3,0
04/10/2024,05/01/2024,37.290223,58.148203,54.775106,5,0
10/24/2024,11/15/2024,38.094284,55.367964,60.301632,4,0
11/20/2024,12/12/2024,37.294805,53.563599,50.160353,6,0
11/11/2023,12/02/2023,37.577203,48.812556,60.39119,6,0
04/12/2024,05/03/2024,38.153027,55.711039,59.32605,6,1
06/03/2023,06/24/2023,37.736254,56.096165,61.841102,5,0
02/21/2023,03/13/2023,37.720023,60.027728,52.536522,5,0
04/28/2024,05/21/2024,37.717675,55.830803,61.033629,6,0
02/01/2023,02/23/2023,37.483179,56.578216,54.643585,5,0
01/25/2024,02/13/2024,37.750836,56.435524,53.507508,6,0
10/31/2024,11/22/2024,37.782997,52.785809,51.605455,5,0
05/02/2024,05/22/2024,37.42209,53.628131,67.096789,6,0
12/31/2024,01/21/2025,37.637716,55.459946,58.263046,3,0
12/09/2024,12/30/2024,36.767588,51.55874,62.753034,6,0
03/24/2023,04/15/2023,37.388427,51.496473,54.0569,3,0
01/04/2024,01/24/2024,36.835541,53.482109,55.121971,4,0
04/10/2024,04/30/2024,37.459909,52.994181,57.355463,3,0
08/18/2023,09/08/2023,37.412364,56.318322,54.894916,5,0
04/09/2023,05/02/2023,37.269243,58.183336,50.007326,3,0
07/02/2023,07/23/2023,37.187172,54.036098,51.858145,4,0
07/31/2024,08/23/2024,37.281147,52.272335,65.966741,6,0
01/01/2024,01/21/2024,37.758058,55.157386,53.319862,6,0
07/26/2024,08/16/2024,37.970847,50.004056,51.142496,6,0
09/18/2024,10/09/2024,37.376556,51.154126,54.7262,6,1
07/22/2024,08/14/2024,37.831878,53.57672,57.437197,6,1
03/19/2024,04/11/2024,37.895178,56.459031,76.936966,4,0
02/17/2024,03/10/2024,37.078847,52.578776,60.489822,3,0
07/24/2023,08/15/2023,37.655716,59.562751,67.066977,4,0
03/12/2023,03/31/2023,37.456786,50.92467,61.30727,4,0
10/24/2024,11/13/2024,37.958213,61.918029,53.190417,4,1
09/13/2024,10/03/2024,37.521944,53.839799,56.555807,4,0
05/03/2024,05/24/2024,37.868681,53.583677,61.051219,4,0
02/14/2023,03/05/2023,37.948628,53.88369,56.14619,5,0
10/20/2024,11/11/2024,37.503736,58.432317,59.846874,6,0
04/30/2024,05/23/2024,37.446913,59.532522,58.271309,5,0
06/27/2024,07/17/2024,37.658115,54.463077,64.349749,5,1
04/07/2024,04/28/2024,38.073294,52.580225,60.724822,3,0
11/18/2024,12/07/2024,37.376886,55.068916,65.050698,3,0
10/14/2023,11/02/2023,37.723484,54.522883,61.377495,5,0
05/23/2023,06/15/2023,37.431298,55.387076,46.499783,6,0
06/15/2024,07/05/2024,37.423661,57.156236,58.424655,6,0
05/25/2023,06/16/2023,37.531377,57.873777,70.322567,5,0
12/03/2024,12/25/2024,38.02808,56.636916,69.577657,6,0
04/11/2024,05/01/2024,37.594166,51.974821,62.680562,5,0
11/03/2024,11/24/2024,37.12331,57.298076,51.073185,6,0
08/06/2024,08/27/2024,37.618317,58.59351,65.291382,4,0
07/08/2024,07/30/2024,37.540666,57.490992,55.276159,6,1
10/11/2023,11/01/2023,37.751917,55.033469,64.427724,3,1
09/05/2024,09/28/2024,37.954942,52.922888,64.599765,5,0
12/13/2024,01/03/2025,37.669481,54.447495,66.663349,6,1
02/25/2024,03/18/2024,37.785647,55.008527,51.497841,3,0
05/07/2023,05/26/2023,37.738429,59.945596,59.271247,5,1
05/28/2023,06/19/2023,37.686522,53.194137,66.029796,3,0
01/07/2024,01/27/2024,37.573384,53.695769,63.683636,4,0
06/08/2024,06/28/2024,37.070687,54.694911,57.244591,3,0
08/06/2024,08/26/2024,37.324016,54.699362,69.026739,6,1
01/24/2023,02/14/2023,37.845516,53.876306,59.125612,5,1
03/04/2024,03/27/2024,37.125833,56.035743,47.930424,5,0
11/19/2023,12/12/2023,37.107975,57.648418,47.10893,6,0
12/06/2023,12/25/2023,37.952654,47.173683,57.342967,4,0
12/22/2024,01/12/2025,37.863235,52.333329,60.502807,4,0
07/17/2024,08/09/2024,37.646317,46.307174,63.685004,4,0
04/18/2023,05/11/2023,37.792983,54.754516,61.762261,4,0
11/10/2023,12/03/2023,37.634841,60.413185,57.64261,3,0
12/02/2023,12/22/2023,37.657525,54.482296,48.889494,5,0
09/18/2023,10/07/2023,38.259325,49.883287,62.405254,5,0
03/15/2023,04/07/2023,37.979873,53.156256,51.613382,4,0
05/18/2023,06/07/2023,37.424206,56.586687,53.512547,4,0
02/28/2024,03/20/2024,37.177292,52.86094,63.712137,4,0
03/28/2023,04/17/2023,37.675325,55.610345,57.88658,5,0
07/14/2024,08/06/2024,37.996706,53.680842,64.371359,6,0
10/27/2024,11/15/2024,37.249686,54.936411,68.351541,5,0
12/16/2023,01/06/2024,37.490951,54.696266,51.901645,3,0
